,ID,Name,Age,Nationality,Overall,Potential,Value,Preferred Foot,Body Type,Position,HeightCM,WeightKG,Grade
2941,244389,Fernando,23,Brazil,72,80,5.0,Right,Lean (170-185),CAM,176,75,3
2942,196318,S. Gürler,30,Turkey,73,73,2.9,Right,Normal (170-185),SUB,175,65,3
2943,199912,S. Kittel,29,Germany,73,73,3.0,Right,Normal (170-185),LW,179,76,3
2944,222693,H. Fertoli,27,Argentina,70,70,1.7,Right,Lean (170-185),LM,174,63,3
2945,258685,J. Muleka,22,Congo DR,71,80,4.2,Right,Normal (170-185),LM,180,77,3
2946,237207,S. Kalu,24,Nigeria,72,76,3.4,Right,Normal (170-185),SUB,177,78,3
2947,208622,Rubén Sobrino,30,Spain,73,73,3.0,Right,Lean (185+),SUB,185,73,3
2948,264697,M. Amoura,22,Algeria,65,74,1.6,Right,Normal (170-),SUB,170,61,3
2949,254770,R. Salinas,27,Paraguay,67,67,1.1,Right,Normal (170-185),RS,178,76,3
2950,252290,S. Esposito,21,Italy,68,79,2.7,Right,Normal (170-185),CM,178,70,3
2951,262730,I. Batha,30,Albania,65,65,0.6,Right,Normal (170-185),LDM,176,71,3
2952,256674,J. Justvan,24,Germany,71,75,2.7,Left,Normal (170-185),RM,178,65,3
2953,246800,T. Buchanan,23,Canada,72,78,3.7,Right,Lean (170-185),SUB,183,69,3
2954,248201,M. Minchev,21,Bulgaria,71,77,3.0,Right,Normal (170-185),SUB,184,80,3
2955,263172,P. Nange,30,South Africa,65,65,0.6,Right,Stocky (170-185),RES,176,68,3
2956,18760,13 J. Bullard,33,England,67,67,0.25,Right,Lean (170-185),SUB,178,73,3
2957,251445,Samuel Lino,22,Brazil,75,83,12.5,Right,Normal (170-185),LM,178,66,4
2958,232708,M. Valenzuela,23,Argentina,68,74,1.8,Left,Normal (170-),LM,170,65,3
2959,222477,L. Reed,24,England,65,67,0.825,Right,Lean (170-185),CDM,173,60,3
2960,199852,22 N. Jørgensen,30,Denmark,72,72,2.3,Right,Normal (185+),SUB,190,83,3
2961,199387,P. Chavarría,34,Argentina,67,67,0.5,Right,Normal (185+),SUB,185,80,3
2962,227686,K. Anderson,27,England,69,69,1.5,Right,Normal (170-185),SUB,175,71,3
2963,253055,I. Jones,23,England,73,78,4.3,Right,Lean (170-185),RWB,176,71,3
2964,255125,A. Ounahi,22,Morocco,70,81,3.6,Right,Lean (170-185),CAM,182,62,3
2965,212100,M. Lowe,25,England,72,77,3.2,Left,Lean (170-185),SUB,175,74,3
2966,189224,Júnior Negão,35,Brazil,75,75,2.4,Right,Normal (185+),ST,187,75,4
2967,260270,L. Hurtado,28,Bolivia,66,66,0.85,Left,Normal (170-185),LM,180,74,3
2968,262595,J. Masharipov,28,Uzbekistan,72,72,2.4,Right,Lean (170-185),LM,172,64,3
2969,158625,Dante,38,Brazil,78,78,2.5,Left,Normal (185+),LCB,189,91,4
2970,260592,B. Šeško,19,Slovenia,72,85,5.5,Right,Lean (185+),RS,193,77,3
2971,270894,L. Diack,21,Senegal,64,74,1.2,Right,Normal (185+),CDM,186,79,2
2972,230461,Leordinho Paes,22,Brazil,72,72,2.8,Left,Lean (170-185),LAM,180,69,3
2973,251560,B. Mitchell,21,England,67,75,2.3,Right,Normal (170-185),RCM,176,75,3
2974,252293,I. Jakobs,22,Germany,71,79,4.2,Left,Lean (170-185),SUB,184,75,3
2975,222634,I. Success,26,Nigeria,74,77,5.5,Right,Normal (170-185),SUB,182,90,3
2976,201911,W. Keane,29,Republic of Ireland,69,69,1.4,Right,Lean (185+),SUB,187,72,3
2977,253275,22 J. Trindade,27,Uruguay,70,71,1.6,Right,Normal (170-185),SUB,176,82,3
2978,183900,22 D. Perotti,32,Argentina,74,74,3.3,Right,Normal (170-185),SUB,179,70,3
2979,200855,G. Baldock,29,Greece,71,71,1.6,Right,Normal (170-185),RWB,175,67,3
2980,228408,C. Ronan,24,Republic of Ireland,67,74,2.0,Right,Lean (170-),RES,170,70,3
2981,232439,L. Vignali,26,Italy,69,71,1.6,Right,Lean (185+),SUB,186,75,3
2982,234772,Salvi Sánchez,31,Spain,74,74,3.5,Right,Lean (170-185),SUB,175,64,3
2983,231113,22 Z. Bakaev,25,Russia,74,77,5.5,Left,Normal (170-185),SUB,180,77,3
2984,176495,Matheus,39,Brazil,75,75,1.8,Left,Normal (170-185),RM,175,68,4
2985,268774,I. Mohammad,32,Qatar,67,67,0,Right,Normal (170-185),SUB,171,64,3
2986,198200,B. Stambouli,31,France,73,73,2.1,Right,Normal (170-185),SUB,180,82,3
2987,245729,H. Clarke,21,England,65,76,1.5,Right,Normal (170-185),RWB,180,80,3
2988,231416,D. Lukébakio,24,Belgium,74,78,6.0,Left,Lean (185+),RM,187,77,3
2989,232119,Ç. Söyüncü,26,Turkey,78,80,15.5,Right,Normal (185+),SUB,185,82,4
2990,258370,22 Bruno Fuchs,22,Brazil,71,79,3.9,Right,Normal (185+),SUB,190,85,3
2991,191856,H. Barcos,38,Argentina,71,71,0.65,Right,Normal (185+),LS,187,91,3
2992,253619,M. Távara,23,Peru,70,74,2.3,Left,Normal (170-185),CM,184,79,3
2993,179527,22 L. Rémy,34,France,71,71,0.9,Right,Lean (170-185),SUB,185,82,3
2994,213644,A. Geipl,30,Germany,68,68,1.0,Right,Lean (170-185),SUB,178,73,3
2995,225441,K. Palmer,25,Jamaica,68,71,1.6,Right,Lean (170-185),SUB,175,68,3
2996,265704,W. González,28,Colombia,68,68,1.2,Left,Normal (170-185),RCM,178,75,3
2997,263282,M. N'Diaye,25,Senegal,69,71,1.6,Left,Lean (170-185),SUB,184,71,3
2998,242335,C. Cándido,27,Uruguay,71,72,2.0,Left,Lean (170-185),LB,174,67,3
2999,254700,C. Arrua,24,Paraguay,67,72,1.5,Right,Lean (170-185),SUB,172,70,3
3000,199000,T. Sainsbury,30,Australia,72,72,0,Right,Normal (170-185),RCB,183,76,3
3001,185132,22 Mikel San José,32,Spain,70,70,1.3,Right,Normal (185+),CM,187,79,3
3002,232546,D. Zabala,30,Uruguay,72,72,2.3,Right,Stocky (170-185),LM,172,64,3
3003,215689,A. Petagna,27,Italy,76,77,9.0,Left,Stocky (185+),SUB,190,85,4
3004,244186,Luquinhas,25,Brazil,74,77,5.5,Right,Normal (170-),CAM,170,60,3
3005,248117,A. Ciobanu,24,Romania,67,73,1.6,Right,Lean (170-185),CAM,176,68,3
3006,198190,G. Cunningham,31,Republic of Ireland,69,69,1.0,Left,Normal (170-185),SUB,183,70,3
3007,244112,D. Kyereh,26,Ghana,75,78,7.5,Right,Normal (170-185),SUB,179,73,4
3008,261299,A. Scott,18,England,67,85,2.6,Right,Normal (170-185),CAM,178,68,3
3009,208324,21 P. Polomat,26,France,68,68,1.2,Left,Normal (170-185),SUB,183,78,3
3010,231354,M. Pantović,25,Serbia,71,73,2.4,Right,Lean (185+),SUB,186,77,3
3011,224980,M. Busch,27,Germany,71,71,1.8,Right,Normal (170-185),RB,182,80,3
3012,264465,22 Luvannor,31,Moldova,69,69,1.2,Left,Normal (170-185),RES,182,77,3
3013,199576,Oriol Romeu,30,Spain,78,78,12.0,Right,Normal (170-185),CDM,183,83,4
3014,226773,22 P. Diop,23,Senegal,69,74,1.9,Right,Lean (170-185),RES,180,68,3
3015,219581,S. Gigot,28,France,78,79,13.5,Right,Normal (185+),CB,187,75,4
3016,253340,22 E. Mera,36,Ecuador,69,69,0.45,Right,Normal (170-),SUB,167,66,3
3017,201377,J. Murillo,30,Colombia,75,75,4.6,Right,Normal (170-185),SUB,184,78,4
3018,194163,J. Raitala,33,Finland,67,67,0.475,Left,Normal (170-185),LCB,181,76,3
3019,252114,B. Rollheiser,22,Argentina,71,77,3.0,Left,Normal (170-185),SUB,171,73,3
3020,262949,22 Marcos Silva,22,Portugal,66,73,1.7,Right,Normal (185+),SUB,192,86,3
3021,3912,13 L. Saha,33,France,76,76,2.4,Left,Normal (170-185),SUB,185,69,4
3022,229991,Fran Villalba,24,Spain,72,79,4.7,Right,Lean (170-185),CAM,172,63,3
3023,265743,E. Ibáñez,28,Argentina,65,65,0.625,Right,Normal (170-185),SUB,180,75,3
3024,235618,K. Wilson,22,England,67,74,2.0,Right,Normal (170-185),SUB,178,71,3
3025,235029,22 F. Chalov,23,Russia,73,77,4.4,Right,Normal (170-185),ST,180,77,3
3026,235807,A. Morley,22,England,65,73,1.6,Right,Normal (170-185),LCM,183,72,3
3027,252848,21 M. Đurić,32,Serbia,65,65,0.575,Right,Normal (185+),SUB,185,82,3
3028,253832,22 C. Tejena,25,Ecuador,62,64,0.5,Left,Normal (170-185),SUB,173,74,2
3029,251690,J. Rudoni,21,England,65,80,1.8,Left,Lean (185+),LW,185,77,3
3030,262088,H. Haraldsson,19,Iceland,67,81,2.4,Right,Lean (170-185),CAM,180,73,3
3031,255830,22 Y. Yamamoto,23,Japan,67,71,1.5,Right,Lean (170-185),SUB,173,64,3
3032,263527,F. Mateos,29,Argentina,72,72,2.3,Right,Normal (170-185),RCM,177,74,3
3033,237185,J. Davies,23,Wales,64,69,0.875,Left,Lean (170-185),LCM,178,74,2
3034,201939,22 C. Piccini,28,Italy,74,74,3.8,Right,Normal (185+),SUB,189,86,3
3035,227288,J. Flores,26,England,61,64,0.375,Left,Normal (170-185),RDM,180,75,2
3036,251810,B. Brobbey,20,Netherlands,76,85,16.5,Right,Stocky (170-185),SUB,180,78,4
3037,236586,Kim Jin Ya,24,Korea Republic,66,72,1.3,Right,Lean (170-185),SUB,177,63,3
3038,247933,S. Moreno,22,Colombia,70,79,3.6,Right,Normal (170-185),RM,173,67,3
3039,254243,E. Anderson,19,Scotland,67,84,2.6,Right,Normal (170-185),RES,179,63,3
3040,173432,H. Moreno,34,Mexico,76,76,0,Left,Normal (185+),LCB,186,75,4
3041,257271,L. Gourna,18,France,71,82,3.7,Right,Lean (185+),SUB,185,78,3
3042,250825,R. Longman,21,England,68,76,2.7,Right,Normal (170-185),SUB,180,68,3
3043,184144,N. Gaitán,34,Argentina,72,72,1.1,Left,Lean (170-185),LCM,174,66,3
3044,261381,22 L. García,33,Peru,66,66,0.525,Right,Normal (170-185),RES,177,75,3
3045,233125,M. Hartel,26,Germany,70,73,2.1,Right,Lean (170-185),LCM,177,68,3
3046,266643,P. González,25,Uruguay,67,70,1.3,Right,Normal (170-),LW,166,65,3
3047,252943,Ramón Enríquez,21,Spain,66,76,1.9,Right,Normal (170-185),RCM,173,68,3
3048,247912,I. Gheorghe,22,Romania,68,74,1.9,Right,Lean (170-185),RCM,171,63,3
3049,246340,M. Mudryk,21,Ukraine,74,84,9.5,Right,Lean (170-185),SUB,175,61,3
3050,257188,Erik,21,Brazil,69,79,3.0,Left,Normal (170-185),LB,174,73,3
3051,253822,21 S. Assís,27,Uruguay,69,70,1.4,Right,Normal (170-185),LCM,171,75,3
3052,264073,22 E. Mala,21,Albania,63,72,1.1,Right,Lean (170-185),SUB,173,72,2
3053,164876,17 Michu,30,Spain,73,73,2.7,Left,Lean (185+),CAM,191,78,3
3054,234875,L. Höler,27,Germany,73,73,3.3,Right,Normal (170-185),SUB,184,83,3
3055,176062,S. Kljestan,36,United States,68,68,0.375,Right,Lean (185+),SUB,185,77,3
3056,208522,H. Magnússon,29,Iceland,73,74,2.8,Left,Normal (185+),LCB,191,84,3
3057,233138,22 Y. Kobayashi,33,Japan,72,72,1.5,Right,Lean (170-185),SUB,177,72,3
3058,237681,T. Kubo,21,Japan,74,84,9.5,Left,Lean (170-185),SUB,173,67,3
3059,225748,T. Cantwell,24,England,74,77,6.0,Right,Lean (170-185),LM,177,70,3
3060,220132,Zaldúa,30,Spain,76,76,6.5,Right,Normal (170-185),RB,174,69,4
3061,242411,S. Santoro,22,Italy,64,72,1.3,Right,Lean (170-185),SUB,181,74,2
3062,216774,W. Hoedt,28,Netherlands,76,77,7.0,Left,Normal (185+),CB,188,77,4
3063,259762,V. Kristiansen,19,Denmark,69,80,2.9,Left,Normal (170-185),SUB,183,77,3
3064,240060,M. Aarons,22,England,74,81,8.0,Right,Normal (170-185),RB,171,69,3
3065,45601,15 F. Malouda,34,France,72,72,1.1,Left,Normal (170-185),CAM,181,73,3
3066,246352,Hugo Guillamón,22,Spain,74,82,9.0,Right,Lean (170-185),CDM,178,62,3
3067,234399,J. Eggestein,24,Germany,70,76,2.5,Right,Lean (170-185),LS,183,75,3
3068,196073,21 E. Paredes,39,Chile,73,73,1.0,Left,Stocky (170-185),ST,178,82,3
3069,263059,Tomás Händel,21,Portugal,67,82,2.4,Left,Lean (170-185),SUB,180,69,3
3070,256136,F. Torres,22,Uruguay,73,81,7.0,Left,Normal (170-185),LM,178,71,3
3071,222160,Y. Koné,26,Mali,69,70,1.5,Left,Normal (170-185),RES,174,71,3
3072,257243,22 E. Peretz,24,Israel,67,71,1.5,Right,Normal (185+),RCM,189,84,3
3073,250858,P. Ciss,28,Senegal,73,73,2.7,Right,Lean (185+),SUB,185,71,3
3074,192970,D. Mayor,31,England,66,66,0.7,Right,Lean (170-185),LCM,183,76,3
3075,250854,R. Carstensen,21,Denmark,71,81,4.0,Right,Lean (170-185),RES,183,75,3
3076,244147,A. Păun,27,Romania,69,69,1.5,Right,Normal (170-185),LW,177,73,3
3077,271318,Cuca,31,Portugal,67,67,0.725,Right,Normal (170-185),SUB,177,74,3
3078,186518,22 P. Zeballos,35,Paraguay,70,70,0.65,Right,Lean (170-185),SUB,180,75,3
3079,235735,E. Ampadu,21,Wales,73,80,6.0,Right,Lean (170-185),RES,183,78,3
3080,242744,A. Aremu,22,Nigeria,68,78,2.6,Right,Normal (170-185),CDM,181,77,3
3081,213328,S. Miangue,25,Belgium,68,73,1.6,Left,Normal (185+),LB,197,81,3
3082,201266,K. Kusk,30,Denmark,68,68,1.2,Left,Lean (170-185),SUB,180,67,3
3083,243055,22 Rafael Camacho,21,Portugal,68,72,1.8,Right,Lean (170-185),LM,175,65,3
3084,254200,Á. Gracia,33,Ecuador,66,66,0.45,Left,Stocky (170-),LB,168,70,3
3085,253259,A. Medina,24,Uruguay,69,73,2.0,Right,Normal (170-),RW,170,74,3
3086,182493,D. Godín,36,Uruguay,77,77,1.9,Right,Lean (185+),LCB,187,78,4
3087,254258,22 Nilton Varela,20,Portugal,68,77,2.5,Left,Lean (170-185),SUB,182,76,3
3088,270785,N. Gagnidze,21,Georgia,65,74,1.6,Right,Lean (170-185),SUB,180,75,3
3089,244840,L. Czyborra,23,Germany,69,76,2.7,Left,Normal (170-185),SUB,178,72,3
3090,7784,15 D. Cissé,32,France,72,72,2.0,Right,Normal (170-185),SUB,183,85,3
3091,252410,F. Maistro,24,Italy,69,75,2.2,Right,Normal (170-185),SUB,180,70,3
3092,189881,C. Smalling,32,England,81,81,16.5,Right,Lean (185+),CB,194,81,4
3093,197655,S. Coates,31,Uruguay,82,82,21.0,Right,Normal (185+),CB,196,94,4
3094,137671,17 P. Odemwingie,34,Nigeria,69,69,0.475,Right,Normal (170-185),SUB,182,74,3
3095,262642,Z. Amdouni,21,Switzerland,68,80,3.0,Right,Normal (185+),CAM,185,79,3
3096,253129,22 G. Comas,23,Argentina,65,72,1.4,Right,Lean (170-185),SUB,174,70,3
3097,200641,Y. Konoplyanka,32,Ukraine,70,70,1.3,Right,Normal (170-185),SUB,178,70,3
3098,260286,22 A. Watanabe,25,Japan,64,66,0.75,Right,Lean (170-185),LF,171,68,2
3099,239136,N. Cozza,23,France,74,81,8.0,Left,Normal (170-185),LCB,178,72,3
3100,231433,Aitor,26,Spain,74,75,5.0,Left,Lean (170-185),RW,177,67,3
3101,184312,20 J. Biabiany,31,France,70,70,1.6,Right,Normal (170-185),SUB,177,73,3
3102,225100,J. Gomez,25,England,81,86,34.0,Right,Unique,SUB,188,77,4
3103,216467,J. Payne,27,England,65,65,0.75,Left,Normal (170-),SUB,165,60,3
3104,213905,S. Gallagher,26,England,70,71,1.9,Right,Normal (185+),ST,193,75,3
3105,254898,22 S. Toshima,25,Japan,64,67,0.775,Right,Lean (170-),SUB,170,66,2
3106,256890,C. Bozdoğan,21,Germany,68,77,2.7,Left,Normal (170-185),SUB,175,72,3
3107,230341,Joshuando Sá,26,Brazil,75,75,5.5,Left,Normal (170-185),LB,182,81,4
3108,238068,M. Richter,24,Germany,74,77,6.0,Right,Normal (170-185),SUB,176,74,3
3109,243606,K. Lewis-Potter,21,England,71,80,4.2,Right,Lean (170-),SUB,170,67,3
3110,241737,B. Risa,24,Norway,65,70,0.975,Left,Lean (185+),LCB,188,79,3
3111,248820,Mateu Morey,22,Spain,72,81,5.0,Right,Normal (170-185),SUB,173,67,3
3112,253833,21 A. González,23,Uruguay,65,72,1.4,Left,Normal (170-185),SUB,175,65,3
3113,240331,Panutche Camará,25,Guinea Bissau,68,71,1.6,Right,Lean (185+),RCM,185,73,3
3114,234426,Marcão,26,Brazil,79,83,21.5,Left,Normal (185+),RCB,185,81,4
3115,221491,N. Elvedi,25,Switzerland,77,81,13.0,Right,Normal (185+),LCB,189,84,4
3116,225685,E. Koffi,27,Côte d'Ivoire,67,67,0.975,Right,Normal (170-185),RB,174,68,3
3117,238188,L. McCormick,23,England,65,73,1.6,Right,Lean (170-185),SUB,180,74,3
3118,263823,S. Mannsverk,20,Norway,67,80,2.3,Right,Normal (185+),CDM,185,77,3
3119,253581,22 M. Lliuya,29,Peru,68,68,1.2,Right,Normal (170-),CAM,168,73,3
3120,172862,N. Moisander,36,Finland,72,72,0.425,Left,Normal (170-185),LCB,183,77,3
3121,245715,J. Shackleton,22,England,71,79,4.0,Right,Normal (170-),LCM,168,65,3
3122,213871,22 K. Junker,27,Denmark,73,73,3.3,Left,Lean (185+),ST,186,73,3
3123,212478,G. Zardes,30,United States,71,71,1.8,Right,Normal (185+),ST,188,80,3
3124,253953,G. González,21,Argentina,70,78,3.6,Left,Normal (185+),SUB,186,78,3
3125,260441,W. Cevallos,32,Ecuador,66,66,0.675,Right,Lean (170-185),SUB,172,74,3
3126,253100,22 R. Fulgencio,21,Mexico,69,79,3.1,Right,Lean (170-185),SUB,176,65,3
3127,241867,Aitor Ruibal,26,Spain,74,75,5.0,Right,Normal (170-185),SUB,176,75,3
3128,237642,R. Petretta,25,Italy,71,75,2.4,Left,Normal (170-185),LB,175,70,3
3129,245341,C. Bassett,20,United States,70,80,3.5,Right,Normal (170-185),SUB,180,67,3
3130,207653,M. Bolaños,32,Ecuador,72,72,1.9,Right,Lean (170-185),RS,172,63,3
3131,212613,W. Saïd,27,France,73,73,3.3,Right,Normal (170-185),SUB,171,72,3
3132,226385,C. Espinoza,27,Argentina,72,72,2.5,Right,Normal (170-185),RM,173,73,3
3133,190979,E. Hussain,29,Norway,66,66,0.725,Left,Lean (170-185),SUB,176,69,3
3134,241651,V. Gyökeres,24,Sweden,72,78,3.7,Right,Normal (185+),LS,187,86,3
3135,242423,C. Wright,22,England,66,75,1.9,Right,Lean (170-185),RES,182,72,3
3136,225970,19 A. Gnoukouri,20,Côte d'Ivoire,68,76,1.3,Right,Lean (170-185),RES,180,71,3
3137,242374,M. Barrow,23,Gambia,77,83,17.0,Right,Normal (170-185),LF,183,70,4
3138,253302,22 M. Cantera,28,Uruguay,70,70,1.6,Right,Stocky (170-185),CAM,184,80,3
3139,244725,E. Linthorst,22,Netherlands,66,73,1.7,Right,Lean (185+),LCM,185,82,3
3140,256516,Nico Williams,19,Spain,74,86,10.0,Right,Lean (170-185),RM,181,67,3
3141,186392,J. Ward,32,England,74,74,2.9,Right,Lean (185+),SUB,188,83,3
3142,256952,S. Rooney,25,Scotland,66,68,0.975,Right,Normal (185+),RB,191,79,3
3143,185431,N. Kalinić,34,Croatia,74,74,2.1,Right,Lean (185+),SUB,187,79,3
3144,153260,21 Hilton,42,Brazil,75,75,0,Right,Normal (170-185),RCB,180,78,4
3145,216627,K. Moore,29,Wales,73,73,3.0,Right,Normal (185+),SUB,196,83,3
3146,259070,Pau Víctor,20,Spain,63,71,1.1,Right,Normal (170-185),RES,184,75,2
3147,266346,W. Fernández,24,Uruguay,65,71,1.0,Left,Normal (170-185),LDM,181,78,3
3148,264774,A. Zambrano,26,Venezuela,66,67,1.0,Right,Normal (170-185),SUB,180,74,3
3149,212830,A. Mabil,26,Australia,70,71,1.9,Right,Normal (170-185),SUB,179,65,3
3150,240259,M. Merghem,24,France,66,69,1.2,Left,Lean (185+),RM,185,75,3
3151,213404,P. Dawidowicz,27,Poland,75,78,6.5,Right,Lean (185+),LCB,189,80,4
3152,256088,M. Carcelén,25,Ecuador,68,72,1.7,Right,Stocky (185+),SUB,188,85,3
3153,254902,22 K. Sento,26,Japan,67,67,1.1,Right,Normal (170-185),LCM,171,64,3
3154,262510,Turrientes,20,Spain,68,80,2.9,Right,Lean (170-185),RES,181,70,3
3155,262449,W. Baeten,25,Belgium,66,69,1.1,Left,Normal (185+),RM,185,77,3
3156,263099,M. de Wit,24,Netherlands,69,75,2.1,Left,Normal (170-185),SUB,181,76,3
3157,252990,J. Hernández,23,Colombia,70,77,3.0,Left,Normal (170-185),LB,172,69,3
3158,254038,J. Cazares,31,Ecuador,65,65,0.5,Right,Stocky (170-185),RCM,175,72,3
3159,230846,R. Charles-Cook,25,Grenada,68,71,1.6,Right,Lean (170-185),LM,175,69,3
3160,139836,19 C. Medjani,33,Algeria,70,70,0.725,Right,Normal (170-185),RCM,184,77,3
3161,253856,R. Rodríguez,38,Venezuela,65,65,0.16,Left,Normal (170-185),SUB,173,67,3
3162,240947,T. Mitchell,22,England,76,83,14.5,Left,Lean (170-185),LB,180,70,4
3163,231638,A. Peñaranda,25,Venezuela,68,71,1.6,Right,Lean (185+),RES,185,83,3
3164,220084,C. Falletti,29,Uruguay,71,71,1.8,Right,Lean (170-),SUB,170,65,3
3165,254544,Reinier,20,Brazil,69,79,3.1,Right,Lean (185+),RES,185,82,3
3166,237936,A. Dønnum,24,Norway,70,75,2.4,Left,Normal (170-185),RM,178,78,3
3167,201068,22 T. Kern,31,Germany,64,64,0.475,Right,Lean (170-185),RES,179,74,2
3168,262880,R. Onyedika,21,Nigeria,69,80,3.0,Right,Lean (170-185),RCM,184,78,3
3169,193945,N. Uysal,31,Turkey,69,69,0.975,Right,Normal (170-185),RCB,180,72,3
3170,252108,A. Ait El Hadj,20,Belgium,69,80,3.1,Right,Normal (170-),SUB,168,70,3
3171,255736,D. Petrovič,24,Slovenia,68,73,1.7,Right,Normal (170-185),RES,179,75,3
3172,212990,C. Camps,26,Northern Ireland,64,65,0.675,Right,Normal (170-185),RCM,180,75,2
3173,240660,M. Léris,24,France,69,75,2.2,Right,Normal (185+),SUB,186,83,3
3174,261084,B. Dieng,21,Senegal,74,80,7.0,Right,Normal (170-185),RES,178,72,3
3175,250931,P. Osterhage,22,Germany,69,76,2.8,Left,Lean (170-185),SUB,184,75,3
3176,231826,Y. Karamoh,23,France,74,78,6.0,Right,Normal (185+),SUB,185,77,3
3177,246402,M. Bidstrup,21,Denmark,67,78,2.3,Right,Lean (170-185),CM,178,74,3
3178,253640,J. Aponte,30,Bolivia,65,65,0.625,Left,Normal (170-185),LB,173,76,3
3179,221923,Vigaray,27,Spain,70,71,1.7,Right,Lean (170-185),SUB,182,80,3
3180,258483,D. Neil,20,England,65,80,1.6,Right,Lean (170-185),RCM,178,70,3
3181,256632,22 Luis Henrique,19,Brazil,73,77,4.2,Right,Normal (170-185),SUB,181,78,3
3182,213655,A. Iwobi,26,Nigeria,75,76,6.5,Right,Normal (185+),LCM,185,75,4
3183,215195,S. Svendsen,24,Norway,68,71,1.6,Right,Normal (170-185),LW,172,67,3
3184,183382,21 G. Mandjeck,31,Cameroon,69,69,0.975,Right,Normal (185+),SUB,185,77,3
3185,242946,D. Afolayan,24,England,68,74,1.9,Right,Normal (170-185),CAM,180,70,3
3186,263439,Paulo Bernardo,20,Portugal,67,83,2.7,Right,Normal (170-185),RES,180,75,3
3187,226130,F. Miguel,25,France,69,73,1.8,Left,Lean (170-185),LB,179,70,3
3188,223637,22 A. Polo,26,Peru,68,68,1.3,Right,Lean (170-185),SUB,173,70,3
3189,265667,J. Alman,27,Ecuador,67,68,1.2,Right,Lean (185+),ST,192,78,3
3190,212911,Hernâni,30,Portugal,71,71,1.8,Left,Lean (170-185),SUB,179,73,3
3191,236890,D. Genreau,23,Australia,69,78,3.1,Right,Lean (170-185),SUB,175,75,3
3192,226747,B. Perlaza,30,Colombia,72,72,2.0,Right,Lean (185+),CDM,187,82,3
3193,220581,Rafael Ratão,26,Brazil,72,73,2.8,Right,Normal (170-185),LW,183,82,3
3194,242090,O. Solbakken,23,Norway,72,79,4.7,Left,Lean (185+),RW,186,79,3
3195,199151,21 J. Iturbe,27,Paraguay,72,72,2.5,Left,Stocky (170-),SUB,169,73,3
3196,246033,S. Sosa,23,Argentina,71,82,3.9,Right,Normal (170-185),RDM,179,78,3
3197,260807,N. Kvekveskiri,30,Georgia,67,67,0.85,Right,Normal (170-185),SUB,184,79,3
3198,238319,T. Edwards,23,England,70,77,3.0,Right,Normal (170-185),RB,175,76,3
3199,140526,18 Edú,35,Brazil,68,68,0.4,Left,Stocky (185+),RES,185,80,3
3200,260937,A. Fernández,26,Bolivia,65,66,0.85,Left,Normal (170-185),SUB,176,73,3
3201,213795,Kiki,27,Portugal,68,69,1.3,Left,Normal (170-185),LB,181,76,3
3202,190535,Míchel,33,Spain,72,72,1.4,Right,Lean (170-185),SUB,182,68,3
3203,270597,A. Makoumbou,23,Congo,66,71,1.3,Right,Lean (185+),LCM,187,79,3
3204,256612,Evanilson,22,Brazil,78,86,32.0,Right,Normal (170-185),LS,181,77,4
3205,239258,E. Banda,24,Zambia,65,71,1.1,Left,Lean (170-185),SUB,178,73,3
3206,199206,D. Vida,33,Croatia,76,76,3.6,Right,Lean (170-185),SUB,184,78,4
3207,142966,J. Dátolo,38,Argentina,70,70,0.525,Left,Normal (170-185),CAM,179,77,3
3208,245598,I. Baba,26,Ghana,75,80,7.5,Right,Lean (185+),RCM,185,73,4
3209,255471,Vitor Carvalho,25,Brazil,69,74,1.9,Right,Lean (170-185),RCM,183,73,3
3210,176635,M. Özil,33,Germany,78,78,9.0,Left,Unique,SUB,180,70,4
3211,254165,21 G. Suárez,28,Bolivia,67,67,1.0,Right,Lean (170-185),RES,175,68,3
3212,208018,T. Lam,28,Finland,67,69,0,Right,Normal (185+),SUB,188,76,3
3213,231485,A. Tuanzebe,24,England,74,78,5.5,Right,Normal (185+),RES,185,75,3
3214,240605,A. Collins,22,England,64,69,0.9,Right,Normal (170-185),RCM,175,63,2
3215,212321,J. Meffert,27,Germany,72,73,2.4,Right,Lean (185+),CDM,186,76,3
3216,211927,Kwon Chang Hoon,28,Korea Republic,66,66,0.85,Left,Normal (170-185),RW,173,72,3
